"","id_user","sec_difference"
"1620",100204,1225
"1621",188376,1225
"1622",188611,1225
"1623",62901,1227
"1624",145729,1227
"1625",51164,1228
"1626",73380,1228
"1627",163992,1229
"1628",180924,1229
"1629",182353,1229
"1630",196104,1229
"1631",69339,1231
"1632",86143,1231
"1633",106888,1231
"1634",52730,1232
"1635",80736,1232
"1636",103349,1232
"1637",59461,1233
"1638",202539,1233
"1639",118260,1235
"1640",57606,1236
"1641",158082,1236
"1642",168751,1236
"1643",47427,1237
"1644",92601,1237
"1645",106970,1237
"1646",146052,1237
"1647",55750,1238
"1648",87234,1238
"1649",129450,1238
"1650",77578,1239
"1651",139306,1239
"1652",179928,1239
"1653",47905,1240
"1654",89073,1240
"1655",115860,1240
"1656",189444,1240
"1657",92141,1241
"1658",153287,1242
"1659",58335,1244
"1660",46808,1245
"1661",73751,1245
"1662",104364,1246
"1663",168572,1246
"1664",153978,1247
"1665",209160,1247
"1666",60118,1249
"1667",153170,1249
"1668",54586,1250
"1669",100765,1250
"1670",71894,1251
"1671",131859,1251
"1672",133674,1252
"1673",156106,1252
"1674",161022,1254
"1675",77820,1256
"1676",80994,1256
"1677",162573,1256
"1678",48140,1259
"1679",194189,1260
"1680",126013,1262
"1681",118462,1263
"1682",60984,1264
"1683",113943,1264
"1684",93389,1265
"1685",127135,1266
"1686",137197,1266
"1687",164906,1266
"1688",143175,1267
"1689",148344,1267
"1690",71311,1268
"1691",107304,1269
"1692",78979,1271
"1693",117543,1271
"1694",181837,1271
"1695",164541,1272
"1696",201815,1272
"1697",97682,1273
"1698",107537,1273
"1699",132439,1275
"1700",141137,1275
"1701",156401,1276
"1702",175031,1276
"1703",50775,1279
"1704",140106,1280
"1705",148481,1280
"1706",58969,1281
"1707",94023,1281
"1708",134793,1283
"1709",180263,1284
"1710",94674,1285
"1711",103978,1285
"1712",68593,1286
"1713",91302,1287
"1714",43852,1289
"1715",65215,1289
"1716",51662,1290
"1717",159930,1290
"1718",121322,1291
"1719",126847,1291
"1720",47103,1293
"1721",69278,1293
"1722",164823,1293
"1723",53195,1294
"1724",56097,1295
"1725",192087,1295
"1726",128858,1296
"1727",50000,1297
"1728",104482,1297
"1729",73034,1298
"1730",116076,1298
"1731",175457,1298
"1732",50841,1299
"1733",146737,1300
"1734",60446,1302
"1735",123736,1302
"1736",72303,1304
"1737",168341,1304
"1738",97352,1305
"1739",130214,1305
"1740",209466,1306
"1741",206114,1307
"1742",183074,1308
"1743",79162,1309
"1744",155185,1309
"1745",136945,1310
"1746",147547,1310
"1747",164393,1313
"1748",131689,1314
"1749",149587,1317
"1750",48910,1319
"1751",56789,1319
"1752",82169,1319
"1753",74705,1321
"1754",78151,1321
"1755",156717,1321
"1756",88597,1322
"1757",86712,1326
"1758",99885,1327
"1759",165168,1328
"1760",177078,1328
"1761",186001,1328
"1762",153075,1329
"1763",98810,1330
"1764",78608,1332
"1765",165450,1332
"1766",47391,1333
"1767",149735,1333
"1768",196169,1333
"1769",187619,1337
"1770",75615,1338
"1771",92403,1338
"1772",65073,1339
"1773",100108,1339
"1774",124744,1339
"1775",90289,1340
"1776",102969,1342
"1777",108326,1344
"1778",42479,1346
"1779",131975,1347
"1780",139246,1349
"1781",148403,1349
"1782",92112,1351
"1783",194072,1351
"1784",89645,1352
"1785",90745,1352
"1786",133716,1352
"1787",149440,1352
"1788",156971,1353
"1789",210294,1353
"1790",119830,1354
"1791",93272,1360
"1792",79030,1362
"1793",105596,1362
"1794",192586,1362
"1795",201313,1362
"1796",126264,1365
"1797",66393,1366
"1798",128039,1368
"1799",102768,1370
"1800",205599,1371
"1801",78091,1372
"1802",113604,1372
"1803",61550,1373
"1804",98518,1375
"1805",153975,1375
"1806",100333,1376
"1807",100736,1376
"1808",140656,1376
"1809",150907,1376
"1810",177382,1376
"1811",87064,1377
"1812",161125,1377
"1813",98591,1378
"1814",101019,1379
"1815",124458,1379
"1816",120353,1381
"1817",93889,1382
"1818",102670,1382
"1819",105978,1382
"1820",49936,1386
"1821",128789,1387
"1822",42518,1389
"1823",108590,1389
"1824",147743,1389
"1825",63298,1390
"1826",83350,1391
"1827",65559,1392
"1828",156710,1392
"1829",47763,1393
"1830",78572,1394
"1831",147189,1394
"1832",202267,1396
"1833",48903,1397
"1834",156578,1398
"1835",124651,1399
"1836",209189,1399
"1837",126278,1400
"1838",42173,1401
"1839",57503,1401
"1840",66473,1401
"1841",145650,1401
"1842",87440,1402
"1843",103151,1402
"1844",170165,1403
"1845",91904,1406
"1846",100392,1408
"1847",133473,1408
"1848",105223,1411
"1849",59738,1413
"1850",159253,1413
"1851",83063,1417
"1852",42345,1420
"1853",53594,1420
"1854",142123,1420
"1855",102493,1422
"1856",55179,1423
"1857",179548,1424
"1858",59133,1425
"1859",203371,1425
"1860",55106,1426
"1861",184678,1426
"1862",64993,1427
"1863",44626,1428
"1864",95675,1428
"1865",130721,1431
"1866",159523,1432
"1867",184477,1432
"1868",93629,1433
"1869",195530,1433
"1870",48252,1434
"1871",141291,1435
"1872",56324,1438
"1873",136766,1439
"1874",72091,1440
"1875",157884,1441
"1876",181180,1442
"1877",54037,1447
"1878",136570,1447
"1879",159337,1447
"1880",99736,1448
"1881",163356,1448
"1882",87094,1449
"1883",129181,1451
"1884",208393,1451
"1885",100268,1455
"1886",139560,1455
"1887",71945,1457
"1888",210113,1457
"1889",72282,1460
"1890",126086,1460
"1891",102998,1463
"1892",54239,1464
"1893",200548,1465
"1894",79748,1469
"1895",125323,1469
"1896",179602,1469
"1897",54777,1470
"1898",62525,1470
"1899",128286,1470
"1900",75608,1471
"1901",144355,1472
"1902",93741,1473
"1903",58918,1476
"1904",52845,1478
"1905",73699,1478
"1906",189753,1480
"1907",196549,1480
"1908",69332,1483
"1909",91207,1485
"1910",68571,1486
"1911",112402,1486
"1912",103641,1490
"1913",177879,1490
"1914",55889,1491
"1915",110275,1492
"1916",156600,1492
"1917",73808,1493
"1918",141849,1493
"1919",139363,1494
"1920",177982,1494
"1921",111367,1496
"1922",65434,1497
"1923",112547,1497
"1924",123603,1497
"1925",109177,1498
"1926",61383,1499
"1927",95831,1501
"1928",152078,1502
"1929",76516,1503
"1930",136853,1505
"1931",48678,1506
"1932",102543,1506
"1933",46709,1507
"1934",186588,1508
"1935",48967,1512
"1936",123507,1512
"1937",139963,1512
"1938",77402,1514
"1939",124451,1515
"1940",186559,1515
"1941",165851,1521
"1942",50465,1522
"1943",188270,1522
"1944",158857,1523
"1945",89623,1525
"1946",121907,1525
"1947",128948,1528
"1948",77269,1532
"1949",207767,1534
"1950",133562,1535
"1951",101646,1538
"1952",59409,1539
"1953",66789,1541
"1954",81008,1541
"1955",47949,1542
"1956",187064,1542
"1957",113407,1551
"1958",142636,1552
"1959",58160,1553
"1960",49084,1556
"1961",188307,1559
"1962",49614,1561
"1963",107730,1561
"1964",105017,1564
"1965",70822,1565
"1966",66605,1566
"1967",133928,1566
"1968",160993,1566
"1969",163254,1566
"1970",98774,1568
"1971",56796,1569
"1972",59331,1570
"1973",69801,1579
"1974",99490,1579
"1975",208151,1579
"1976",189781,1580
"1977",47567,1584
"1978",158678,1584
"1979",80424,1587
"1980",110398,1589
"1981",80181,1590
"1982",127958,1590
"1983",45274,1592
"1984",203277,1593
"1985",46943,1598
"1986",64339,1600
"1987",140113,1603
"1988",133258,1604
"1989",150548,1604
"1990",149000,1607
"1991",124766,1609
"1992",58408,1611
"1993",141123,1611
"1994",67059,1614
"1995",80474,1614
"1996",131968,1616
"1997",94074,1620
"1998",195772,1621
"1999",66357,1622
"2000",127748,1627
"2001",147444,1628
"2002",204234,1628
"2003",138032,1629
"2004",170308,1630
"2005",54919,1632
"2006",60875,1633
"2007",62333,1634
"2008",109648,1635
"2009",96693,1641
"2010",104021,1642
"2011",54861,1643
"2012",59835,1643
"2013",104771,1643
"2014",96330,1647
"2015",78615,1648
"2016",81524,1648
"2017",119905,1650
"2018",55491,1651
"2019",95133,1653
"2020",176531,1653
"2021",56022,1655
"2022",202112,1656
"2023",146935,1657
"2024",46334,1658
"2025",60787,1658
"2026",209255,1658
"2027",154109,1659
"2028",54897,1660
"2029",89726,1660
"2030",99022,1663
"2031",198238,1667
"2032",209978,1669
"2033",130602,1670
"2034",122958,1671
"2035",50549,1676
"2036",154738,1677
"2037",176362,1684
"2038",108428,1686
"2039",65735,1692
"2040",106510,1694
"2041",73122,1696
"2042",207538,1696
"2043",129784,1697
"2044",208587,1699
"2045",124426,1700
"2046",129113,1700
"2047",208872,1711
"2048",128767,1714
"2049",48608,1716
"2050",46644,1718
"2051",76530,1721
"2052",129321,1722
"2053",133786,1723
"2054",105589,1728
"2055",90023,1729
"2056",151979,1736
"2057",52481,1739
"2058",163432,1740
"2059",179526,1743
"2060",100655,1749
"2061",81001,1752
"2062",122563,1752
"2063",193365,1757
"2064",98832,1759
"2065",176408,1764
"2066",67477,1765
"2067",196082,1765
"2068",48480,1771
"2069",132233,1777
"2070",43275,1779
"2071",163022,1781
"2072",130157,1786
"2073",196140,1786
"2074",155436,1788
"2075",202879,1791
"2076",68992,1794
"2077",101219,1795
"2078",186925,1806
"2079",209371,1806
"2080",90679,1808
"2081",195618,1819
"2082",133334,1820
"2083",47707,1822
"2084",73100,1824
"2085",42489,1826
"2086",157782,1833
"2087",103056,1835
"2088",50072,1842
"2089",179415,1842
"2090",131535,1845
"2091",149198,1845
"2092",101988,1848
"2093",135660,1853
"2094",61362,1854
"2095",147138,1861
"2096",106782,1862
"2097",59170,1863
"2098",91127,1865
"2099",136679,1874
"2100",151724,1875
"2101",116083,1881
"2102",145722,1884
"2103",174256,1887
"2104",61836,1894
"2105",192935,1897
"2106",134892,1898
"2107",150438,1898
"2108",49285,1899
"2109",51684,1899
"2110",57028,1901
"2111",162978,1901
"2112",169538,1901
"2113",53393,1903
"2114",130880,1911
"2115",136286,1913
"2116",142584,1915
"2117",72487,1916
"2118",145461,1917
"2119",72150,1921
"2120",131643,1921
"2121",142246,1924
"2122",57908,1925
"2123",84677,1927
"2124",169074,1932
"2125",207062,1934
"2126",192877,1940
"2127",55257,1942
"2128",163271,1942
"2129",62460,1943
"2130",125928,1946
"2131",174951,1949
"2132",134575,1952
"2133",79316,1953
"2134",52751,1959
"2135",78565,1962
"2136",79287,1964
"2137",46506,1970
"2138",95272,1970
"2139",75622,1972
"2140",141842,1973
"2141",165301,1978
"2142",129648,1980
"2143",135246,1982
"2144",102163,2001
"2145",149549,2002
"2146",159747,2003
"2147",156213,2004
"2148",87988,2008
"2149",139895,2009
"2150",159962,2010
"2151",90296,2011
"2152",173300,2011
"2153",134410,2015
"2154",188052,2018
"2155",179792,2019
"2156",46071,2022
"2157",122718,2023
"2158",123460,2024
"2159",79594,2025
"2160",116198,2029
"2161",54628,2030
"2162",136632,2033
"2163",67637,2036
"2164",200670,2042
"2165",96787,2048
"2166",147175,2053
"2167",109199,2077
"2168",135312,2078
"2169",82607,2084
"2170",167879,2085
"2171",189098,2097
"2172",47489,2098
"2173",157552,2098
"2174",203497,2101
"2175",122530,2105
"2176",90855,2106
"2177",109486,2107
"2178",152588,2109
"2179",135090,2111
"2180",128111,2113
"2181",202473,2114
"2182",95006,2119
"2183",163883,2130
"2184",65713,2131
"2185",128337,2132
"2186",116378,2144
"2187",133730,2144
"2188",125220,2157
"2189",107880,2158
"2190",209152,2160
"2191",168624,2173
"2192",154060,2175
"2193",63944,2176
"2194",162145,2187
"2195",97882,2193
"2196",128315,2201
"2197",57253,2207
"2198",46181,2209
"2199",141955,2209
"2200",87849,2222
"2201",106694,2223
"2202",110661,2226
"2203",151923,2226
"2204",186903,2229
"2205",135381,2230
"2206",60088,2239
"2207",162521,2260
"2208",160567,2268
"2209",121460,2280
"2210",154436,2282
"2211",164710,2283
"2212",188737,2293
"2213",77827,2310
"2214",167967,2311
"2215",61056,2314
"2216",65925,2322
"2217",136087,2327
"2218",204117,2333
"2219",61748,2346
"2220",159288,2346
"2221",205674,2350
"2222",129655,2354
"2223",208518,2354
"2224",156822,2358
"2225",109881,2364
"2226",84529,2368
"2227",178706,2368
"2228",42352,2370
"2229",169993,2377
"2230",65175,2378
"2231",149335,2390
"2232",74798,2391
"2233",189563,2391
"2234",92882,2396
"2235",146390,2402
"2236",200973,2406
"2237",130343,2413
"2238",58270,2418
"2239",130934,2419
"2240",113182,2428
"2241",42648,2439
"2242",159879,2439
"2243",161176,2464
"2244",55193,2485
"2245",56663,2489
"2246",167735,2498
"2247",80130,2502
"2248",135727,2507
"2249",104263,2508
"2250",62511,2512
"2251",121002,2517
"2252",100932,2522
"2253",52277,2524
"2254",65639,2526
"2255",53429,2531
"2256",52671,2539
"2257",83771,2542
"2258",73692,2546
"2259",120102,2546
"2260",73257,2564
"2261",54512,2570
"2262",102442,2574
"2263",49216,2582
"2264",192517,2584
"2265",68864,2599
"2266",96323,2603
"2267",80743,2613
"2268",74007,2615
"2269",46731,2624
"2270",170496,2625
"2271",121166,2626
"2272",136404,2627
"2273",102638,2678
"2274",84301,2685
"2275",62713,2702
"2276",108112,2740
"2277",138142,2747
"2278",139328,2753
"2279",150379,2779
"2280",177803,2787
"2281",137345,2788
"2282",131188,2795
"2283",98156,2814
"2284",158141,2849
"2285",142768,2875
"2286",56605,2893
"2287",168631,2898
"2288",51281,2909
"2289",181660,2922
"2290",167505,2956
"2291",108780,2962
"2292",79037,2968
"2293",208678,2986
"2294",55918,2998
"2295",193475,3009
"2296",65757,3028
"2297",66562,3046
"2298",176470,3052
"2299",169881,3073
"2300",89689,3082
"2301",144394,3093
"2302",113221,3107
"2303",68600,3110
"2304",154767,3111
"2305",188744,3129
"2306",188174,3139
"2307",203402,3144
"2308",163261,3153
"2309",135051,3170
"2310",114028,3185
"2311",127032,3185
"2312",42417,3187
"2313",132340,3187
"2314",187655,3200
"2315",135410,3202
"2316",165259,3233
"2317",54614,3270
"2318",124184,3292
"2319",100859,3308
"2320",152108,3345
"2321",80079,3346
"2322",156060,3351
"2323",50297,3352
"2324",107152,3356
"2325",164159,3393
"2326",46578,3441
"2327",113790,3475
"2328",114087,3518
"2329",150274,3536
"2330",75210,3551
"2331",107282,3560
"2332",134224,3646
"2333",167981,3683
"2334",56273,3740
"2335",48400,3768
"2336",79396,3786
"2337",47301,3793
"2338",122364,3824
"2339",152937,3833
"2340",154304,3834
"2341",194945,3838
"2342",108995,3866
"2343",140260,3879
"2344",207552,4016
"2345",189904,4059
"2346",79799,4061
"2347",99519,4068
"2348",140482,4122
"2349",166870,4204
"2350",98657,4211
"2351",76425,4228
"2352",133555,4279
"2353",47528,4282
"2354",53107,4301
"2355",79309,4365
"2356",140678,4413
"2357",156738,4436
"2358",73417,4441
"2359",106394,4455
"2360",98355,4504
"2361",85776,4646
"2362",62720,4710
"2363",151752,4751
"2364",153977,4819
"2365",186355,4830
"2366",176074,4902
"2367",160628,4969
"2368",51491,5155
"2369",137145,5296
"2370",169288,5365
"2371",203676,5657
"2372",55542,5724
"2373",72676,5858
"2374",199021,5933
"2375",178776,6085
"2376",105956,6156
"2377",102135,6232
"2378",185181,6355
"2379",131982,6456
"2380",122935,6704
"2381",91640,7159
"2382",204326,7569
"2383",92170,8005
"2384",94886,8103
"2385",200608,8502
"2386",92703,8711
"2387",124273,8973
"2388",98547,9135
"2389",57113,9852
"2390",202437,9858
"2391",159565,9930
"2392",58167,9980
"2393",147315,10120
"2394",54413,10503
"2395",51742,10800
"2396",80677,10913
"2397",59679,11323
"2398",82317,11534
"2399",181636,13817
"2400",205266,14430
"2401",79741,14848
"2402",187561,15514
"2403",151426,15883
"2404",53709,17133
"2405",206437,20295
"2406",121759,20652
"2407",206874,24326
"2408",75159,24535
"2409",52882,26245
"2410",78651,26398
"2411",106014,28344
"2412",177139,28352
"2413",192351,29634
"2414",106153,29904
"2415",184512,30778
"2416",186660,31573
"2417",208247,32448
"2418",200998,34901
"2419",178468,35274
"2420",127950,35735
"2421",151674,37644
"2422",153993,43503
"2423",195692,44329
"2424",206679,44966
"2425",123277,46269
"2426",207706,49772
"2427",181106,52613
"2428",183279,61801
"2429",92521,62644
"2430",73166,63632
"2431",55535,74449
"2432",203562,79335
"2433",153199,81704
"2434",164367,83608
"2435",206896,85203
"2436",172563,85499
"2437",167865,86048
"2438",58725,86497
"2439",61763,87413
"2440",132041,87665
"2441",208059,87971
"2442",55111,88027
"2443",61485,91093
"2444",88025,93627
"2445",51426,96694
"2446",199578,99182
"2447",56035,99371
"2448",61528,105783
"2449",100420,107634
"2450",43678,112948
"2451",124568,124390
"2452",112576,135168
"2453",190629,149649
"2454",190004,162862
"2455",179717,170661
"2456",98303,172631
"2457",153023,185670
"2458",193912,210693
"2459",135142,225222
"2460",76329,238306
"2461",149542,266463
"2462",88757,272019
"2463",134658,281921
"2464",115605,335455
"2465",47728,344065
"2466",165294,349372
"2467",198317,385308
"2468",115853,425473
"2469",121623,426687
"2470",192632,434001
"2471",51237,436456
"2472",88860,439864
"2473",90502,440265
"2474",133744,451044
"2475",67184,456213
"2476",120601,458729
"2477",141663,472450
"2478",137338,506092
"2479",210026,518880
"2480",118365,526462
"2481",143340,533986
"2482",47272,578986
"2483",210135,595319
"2484",179672,609782
"2485",68985,639951
"2486",187197,660886
"2487",63100,680827
"2488",152289,684520
"2489",67484,774998
"2490",73896,781675
"2491",84117,850600
"2492",142094,872981
"2493",175525,951217
"2494",162155,982512
"2495",202980,1024061
"2496",101804,1061877
"2497",119934,1064001
"2498",103158,1137929
"2499",164976,1147486
"2500",121870,1191295
"2501",103378,1204659
"2502",88604,1279412
"2503",68871,1291298
"2504",132953,1400020
"2505",152881,1408280
"2506",173450,1464472
"2507",177103,1493512
"2508",170117,1536386
"2509",47881,1680536
"2510",137706,1765606
"2511",84257,1793764
"2512",123529,1810227
"2513",170330,1812313
"2514",135322,1814493
"2515",152966,1820982
"2516",109537,1821242
"2517",141379,1835725
"2518",67919,1840817
"2519",78871,1893571
"2520",94959,1934154
"2521",57657,1982125
"2522",63676,1990237
"2523",140978,2054072
"2524",106481,2113555
"2525",58511,2125926
"2526",88344,2154045
"2527",50713,2234284
"2528",118412,2269361
"2529",174166,2330024
"2530",73191,2332524
"2531",46971,2523456
"2532",134694,2602370
"2533",92970,2908525
"2534",91485,2917136
"2535",90429,3104084
"2536",145584,3185980
"2537",195582,3309910
"2538",147238,3539176
"2539",107986,3625862
"2540",84766,3680125
"2541",56326,3751189
"2542",63690,3782281
"2543",159940,3852647
"2544",110340,4201530
"2545",60503,4919943
"2546",161798,5010566
"2547",74213,5336545
"2548",194996,5512678
"2549",155309,5681737
"2550",118886,6306886
"2551",131866,7268890
"2552",132255,7686181
"2553",131750,7782841
"2554",173997,8092451
"2555",179770,9089396
"2556",52758,9229886
"2557",60343,9282240
"2558",140590,10959115
"2559",64241,11160713
"2560",57467,11494420
"2561",124885,11632656
"2562",119956,12098441
"2563",66761,12274569
"2564",42276,12734291
"2565",75130,12835817
"2566",90182,12856332
"2567",128716,17011115
"2568",161000,20335508
"2569",202200,25079307
"2570",73685,30586325
"2571",143121,32160728
"2572",107964,40275422
"2573",107993,44145405
"2574",122506,55095098
"2575",102061,57447710
