"","id_user","sec_difference"
"314",186001,175
"315",193278,175
"316",56641,176
"317",63323,176
"318",63819,176
"319",68162,176
"320",71945,176
"321",73896,176
"322",91258,176
"323",97557,176
"324",121623,176
"325",139756,176
"326",163710,176
"327",184406,176
"328",48520,177
"329",62901,177
"330",67287,177
"331",76743,177
"332",90340,177
"333",103290,177
"334",125707,177
"335",163169,177
"336",209025,177
"337",50377,178
"338",88860,178
"339",98598,178
"340",106723,178
"341",110998,178
"342",141240,178
"343",48823,179
"344",52585,179
"345",74579,179
"346",79924,179
"347",85989,179
"348",91442,179
"349",91507,179
"350",133324,179
"351",147224,179
"352",178291,179
"353",63359,180
"354",78506,180
"355",107909,180
"356",129073,180
"357",143272,180
"358",176428,180
"359",195772,180
"360",207589,180
"361",45940,181
"362",54289,181
"363",56035,181
"364",84006,181
"365",93338,181
"366",99022,181
"367",109515,181
"368",115759,181
"369",138057,181
"370",139350,181
"371",168341,181
"372",176985,181
"373",199600,181
"374",62231,182
"375",74191,182
"376",92017,182
"377",104160,182
"378",109082,182
"379",144735,182
"380",176685,182
"381",205820,182
"382",51426,183
"383",58955,183
"384",77892,183
"385",78151,183
"386",82842,183
"387",106394,183
"388",145980,183
"389",156535,183
"390",176074,183
"391",194967,183
"392",200815,183
"393",59067,184
"394",64514,184
"395",76914,184
"396",79162,184
"397",89785,184
"398",92703,184
"399",97375,184
"400",101885,184
"401",103415,184
"402",120079,184
"403",130851,184
"404",151523,184
"405",159901,184
"406",181802,184
"407",203143,184
"408",47881,185
"409",48296,185
"410",48967,185
"411",64127,185
"412",77827,185
"413",102106,185
"414",103253,185
"415",163462,185
"416",177139,185
"417",91801,186
"418",95845,186
"419",98281,186
"420",111190,186
"421",111736,186
"422",120717,186
"423",125133,186
"424",133964,186
"425",147293,186
"426",187539,186
"427",207335,186
"428",45774,187
"429",63151,187
"430",87145,187
"431",121374,187
"432",147138,187
"433",201792,187
"434",206829,187
"435",57739,188
"436",68637,188
"437",76537,188
"438",79316,188
"439",82126,188
"440",101929,188
"441",121046,188
"442",122935,188
"443",124575,188
"444",125928,188
"445",132503,188
"446",133407,188
"447",149440,188
"448",156369,188
"449",162044,188
"450",207069,188
"451",50058,189
"452",55911,189
"453",65434,189
"454",77871,189
"455",98737,189
"456",125678,189
"457",146782,189
"458",149760,189
"459",158170,189
"460",177780,189
"461",207538,189
"462",45274,190
"463",48000,190
"464",49128,190
"465",49570,190
"466",53699,190
"467",54282,190
"468",66163,190
"469",67376,190
"470",80677,190
"471",95911,190
"472",97535,190
"473",98547,190
"474",104131,190
"475",104482,190
"476",107694,190
"477",112576,190
"478",122266,190
"479",126419,190
"480",139166,190
"481",142224,190
"482",168631,190
"483",177242,190
"484",192167,190
"485",193438,190
"486",207436,190
"487",46485,191
"488",53195,191
"489",55468,191
"490",56326,191
"491",60991,191
"492",66049,191
"493",73034,191
"494",96985,191
"495",98693,191
"496",163648,191
"497",167690,191
"498",170330,191
"499",176729,191
"500",179106,191
"501",84529,192
"502",92163,192
"503",94000,192
"504",95867,192
"505",108370,192
"506",139855,192
"507",159316,192
"508",170124,192
"509",193737,192
"510",208173,192
"511",48400,193
"512",54491,193
"513",58732,193
"514",65066,193
"515",87694,193
"516",90723,193
"517",122741,193
"518",48346,194
"519",49033,194
"520",54184,194
"521",62734,194
"522",65639,194
"523",66775,194
"524",67162,194
"525",73424,194
"526",112681,194
"527",127430,194
"528",133874,194
"529",155360,194
"530",181440,194
"531",197806,194
"532",206807,194
"533",48289,195
"534",52401,195
"535",53114,195
"536",58718,195
"537",84257,195
"538",86212,195
"539",97293,195
"540",118520,195
"541",134687,195
"542",140590,195
"543",164367,195
"544",183158,195
"545",203277,195
"546",204857,195
"547",55214,196
"548",77313,196
"549",107986,196
"550",111946,196
"551",121002,196
"552",134658,196
"553",152027,196
"554",161081,196
"555",187583,196
"556",48671,197
"557",61975,197
"558",62304,197
"559",79902,197
"560",88039,197
"561",95918,197
"562",104995,197
"563",109648,197
"564",117543,197
"565",128165,197
"566",159879,197
"567",174652,197
"568",175100,197
"569",192964,197
"570",198857,197
"571",75013,198
"572",85733,198
"573",95874,198
"574",131946,198
"575",152726,198
"576",185857,198
"577",208022,198
"578",92360,199
"579",109728,199
"580",133702,199
"581",133737,199
"582",157717,199
"583",166870,199
"584",202437,199
"585",55360,200
"586",57084,200
"587",59177,200
"588",113336,200
"589",158499,200
"590",168572,200
"591",181214,200
"592",191841,200
"593",203446,200
"594",207048,200
